,ETF Name,Prev. Close,Todays Range,ROI (TTM),Open,52 wk Range,Dividends (TTM),Volume,Market Cap,Dividend Yield,Average Vol. (3m),Total Assets,Beta,1-Year Change,Shares Outstanding,Asset Class,Date
0,Horizons Active Cdn Dividend Common Class,15.55,15.55 - 15.75,,15.55,11.73 - 19.7,,14564.0,,,10461.0,,,- 7.08%,,Equity,2020-07-14
0,RBC Quant US Equity Leaders,31.89,31.65 - 31.94,,31.65,24.26 - 33.24,,438.0,,,1196.0,,,8.31%,,Equity,2020-07-14
0,Evolve Active Core Fixed Income,20.2,20.12 - 20.12,,20.12,17.65 - 20.35,,,,,3740.0,,,1.31%,,Other,2020-07-14
0,First Asset Morningstar National Bank Quebec Commo,18.27,18.13 - 18.13,,18.13,13.8 - 23.25,,325.0,,,1921.0,,,- 15.6%,,Equity,2020-07-14
0,Horizons Enhanced Income US Equity Common Class,15.44,15.55 - 15.55,,15.55,11.9 - 16.69,,107.0,,,994.0,,,- 0.32%,,Equity,2020-07-14
0,RBC Quant EM Div Leaders,19.82,19.88 - 19.88,,19.88,15.49 - 21.55,,2226.0,,,2070.0,,,- 2.55%,,Equity,2020-07-14
0,Purpose International Dividend,19.55,19.64 - 19.71,,19.64,15.79 - 22.52,,4193.0,,,4021.0,,,- 6.98%,,Equity,2020-07-14
0,iShares Conservative Strategic Fixe,21.34,21.37 - 21.43,,21.37,16.77 - 21.95,,7152.0,,,11481.0,,,4.39%,,,2020-07-14
0,CIBC Active Investment Grade Corporate Bond,22.06,22.1 - 22.11,,22.1,19.74 - 22.29,,,,,4405.0,,,4.94%,,,2020-07-14
0,Accelerate Absolute Return Hedge Fund,17.39,17.55 - 17.55,,17.55,15 - 21.7,,,,,1230.0,,,- 13.55%,,Equity,2020-07-14
0,First Asset Short Term Government B,19.51,19.51 - 19.51,,19.51,18.91 - 19.52,,,,,7623.0,,,2.36%,,Equity,2020-07-14
0,Dynamic iShares Active Global Dividend,42.0,41.8 - 42.31,,41.8,30.17 - 43.07,,481.0,,,5866.0,,,22.18%,,Equity,2020-07-14
0,BMO China Equity,30.52,29.48 - 30.25,,29.96,20.68 - 31.73,,5746.0,,,6403.0,,,32.1%,,Equity,2020-07-14
0,First Asset MSCI Wrld Low Risk Com,27.98,28.08 - 28.31,,28.08,22.52 - 34.75,,963.0,,,3306.0,,,- 12.03%,,Equity,2020-07-14
0,iShares Edge MSCI Multifactor USA Units,28.15,27.92 - 28.1,,27.92,21.68 - 31.08,,3700.0,,,2133.0,,,1.92%,,Equity,2020-07-14
0,RBC 1 5 Year Laddered Corp Bond,19.6,19.59 - 19.6,,19.59,15.51 - 19.65,,3035.0,,,5429.0,,,1.92%,,,2020-07-14
0,Franklin FTSE U.S.,24.2,24.32 - 24.54,,24.32,18.04 - 25.18,,2400.0,,,2369.0,,,11.85%,,Equity,2020-07-14
0,PowerShares Low Volatility,21.21,21.17 - 21.25,,21.17,17.82 - 24.32,,12900.0,,,5292.0,,,- 8.33%,,Equity,2020-07-14
0,PowerShares SP Emerging Markets Lo,16.7,16.94 - 16.94,,16.94,14.15 - 19.65,,200.0,,,861.0,,,- 12.99%,,Equity,2020-07-14
0,Horizons Gold Yield Common Class,5.72,5.7 - 5.72,,5.7,4.55 - 6.19,,1606.0,,,15250.0,,,17.21%,,Commodity,2020-07-14
0,Dynamic iShares Active Tactical Bond,20.63,20.64 - 20.64,,20.64,17.5 - 21.28,,,,,2079.0,,,0.24%,,,2020-07-14
0,First Asset Morningstar US Value CAD Hedged Common,7.64,7.63 - 7.63,,7.63,5.01 - 11.16,,354.0,,,3270.0,,,- 29.22%,,Equity,2020-07-14
0,PowerShares FTSE RAFI US Fundam,26.25,25.41 - 25.47,,25.47,20.16 - 29.87,,,,,2295.0,,,- 5.75%,,Equity,2020-07-14
0,Evolve Cyber Security Hedged,35.56,34.9 - 36.05,,35.29,18.26 - 38.27,,8173.0,,,4245.0,,,24.1%,,Equity,2020-07-14
0,Horizons China High Dividend Yield,20.66,20.68 - 20.85,,20.68,19.18 - 24.58,,,,,1577.0,,,- 13.77%,,Equity,2020-07-14
0,Vanguard FTSE Developed Asia Pacific All Cap,28.1,27.94 - 28.15,,27.94,22 - 31.6,,2085.0,,,4090.0,,,- 3.16%,,Equity,2020-07-14
0,Purpose Multi Strategy Market Neutr,18.43,18.38 - 18.5,,18.43,17.91 - 22.59,,1200.0,,,1641.0,,,- 16.44%,,Other,2020-07-14
0,iShares Canadian Growth,37.66,37.21 - 38.02,,37.21,26.96 - 39.82,,2000.0,,,2685.0,,,6.59%,,Equity,2020-07-14
0,Dynamic iShares Active Preferred Shares,16.02,15.97 - 16.05,,15.97,12.24 - 19.4,,68000.0,,,21962.0,,,- 14.22%,,Equity,2020-07-14
0,Vanguard Global Minimum Volatility,30.05,29.81 - 30,,29.81,22.54 - 35.38,,1060.0,,,2358.0,,,- 9.2%,,Equity,2020-07-14
0,BMO SP TSX Equal Weight Industrial,24.54,24.24 - 24.24,,24.24,16.91 - 30.2,,266.0,,,1348.0,,,- 15.95%,,Equity,2020-07-14
0,BetaPro S&P 500 Daily Inverse,20.79,20.51 - 20.97,,20.9,20.3 - 31.27,,43440.0,,,83500.0,,,- 16.15%,,Equity,2020-07-14
0,iShares Edge MSCI Min Vol Global CAD Hdg,24.14,24.01 - 24.01,,24.01,19.37 - 27.28,,100.0,,,1868.0,,,- 5.58%,,Equity,2020-07-14
0,iShares Global Agriculture Common Class,36.79,36.62 - 37.39,,36.62,26.94 - 44.37,,1723.0,,,3115.0,,,- 8.13%,,Equity,2020-07-14
0,BMO SP 500 USD,34.98,34.71 - 35.1,,34.71,24.47 - 37.51,,13700.0,,,10846.0,,,5.08%,,Equity,2020-07-14
0,CI First Asset Global Asset Allocation,20.81,20.83 - 20.83,,20.83,16.91 - 21.79,,300.0,,,1121.0,,,5.26%,,Other,2020-07-14
0,Mackenzie US Investment Grade Corporate Bond CAD H,107.9,108.51 - 108.51,,108.51,91.56 - 111.5,,,,,2188.0,,,6.3%,,,2020-07-14
0,Vanguard Canadian Short-Term Government Bond,25.14,25.15 - 25.16,,25.15,24.03 - 25.18,,1400.0,,,8825.0,,,2.4%,,,2020-07-14
0,Purpose International Tactical Hedg,16.6,16.61 - 16.61,,16.61,15.01 - 19.2,,,,,583.0,,,- 11.6%,,Equity,2020-07-14
0,First Trust AlphaDEX US Industrials,27.62,28.21 - 28.21,,28.21,19.84 - 32.63,,,,,1403.0,,,- 5.05%,,Equity,2020-07-14
0,Picton Mahoney Fortified Market Neutral Alternativ,10.62,10.71 - 10.86,,10.76,9 - 10.86,,,,,2100.0,,,,,Other,2020-07-14
0,Desjardins RI Global Multifactor FFR Free,20.37,20.43 - 20.43,,20.43,16.16 - 22.48,,102.0,,,1145.0,,,- 0.34%,,Equity,2020-07-14
0,iShares Japan Fundamental Hedged C,12.8,12.93 - 12.94,,12.93,9.71 - 15.56,,5800.0,,,14828.0,,,- 7.77%,,Equity,2020-07-14
0,Harvest Global Gold Giants Index,34.53,34.24 - 34.58,,34.24,18.68 - 35.82,,1002.0,,,2086.0,,,55.42%,,Equity,2020-07-14
0,Mackenzie Ivy Global Equity,23.42,23.88 - 23.89,,23.88,18.98 - 24.55,,,,,2838.0,,,5.8%,,Equity,2020-07-14
0,First Trust Senior Loan Common,17.21,17.11 - 17.29,,17.11,14.44 - 18.78,,1300.0,,,1284.0,,,- 6.54%,,,2020-07-14
0,iShares China,28.67,28.2 - 28.59,,28.24,22.69 - 29.6,,5686.0,,,6912.0,,,7.88%,,Equity,2020-07-14
0,Horizons NASDAQ 100,81.12,79.65 - 81.31,,79.65,55.09 - 84.38,,2301.0,,,1859.0,,,39.74%,,Equity,2020-07-14
0,Vanguard Canadian Long-Term Bond,30.1,30.24 - 30.34,,30.24,25.4 - 31.3,,1000.0,,,1670.0,,,10.53%,,,2020-07-14
0,iShares US IG Corporate Bond (CAD Hedged),25.71,25.75 - 25.82,,25.75,19.63 - 25.82,,3714.0,,,4159.0,,,9.31%,,,2020-07-14
0,iShares SP US Mid Cap,18.36,18.15 - 18.45,,18.16,13.26 - 21.36,,21151.0,,,5153.0,,,- 5.39%,,Equity,2020-07-14
0,RBC Quant EU Div Leaders CAD Hedged,19.11,18.98 - 19.05,,18.98,14.62 - 23.1,,,,,1212.0,,,- 14.77%,,Equity,2020-07-14
0,BMO Short-Term US Treasury Bond,54.02,54 - 54.08,,54.08,49.84 - 57.57,,2157.0,,,11436.0,,,7.97%,,,2020-07-14
0,iShares SP US Mid Cap CAD Hedged,16.8,16.5 - 16.5,,16.5,10.75 - 20.19,,2200.0,,,8068.0,,,- 12%,,Equity,2020-07-14
0,Redwood Canadian Preferred Share,16.06,16.01 - 16.17,,16.01,11.84 - 20.41,,1300.0,,,5472.0,,,- 19.11%,,Equity,2020-07-14
0,Mackenzie Maximum Diversification Canada,23.67,24.05 - 24.18,,24.05,16.38 - 25.9,,1300.0,,,3702.0,,,0.08%,,Equity,2020-07-14
0,iShares SP Global Consumer Discret,37.64,37.64 - 38.15,,37.64,23 - 40.51,,,,,3134.0,,,- 0.26%,,Equity,2020-07-14
0,Horizons NASDAQ 100,81.12,79.65 - 81.31,,79.65,55.09 - 84.38,,2301.0,,,1859.0,,,39.74%,,Equity,2020-07-14
0,Purpose Core Dividend,23.74,23.85 - 24.09,,23.85,17.84 - 28.37,,4950.0,,,4840.0,,,- 9.71%,,Equity,2020-07-14
0,BetaPro S&P TSX 60 Daily Inverse,5.26,5.17 - 5.27,,5.26,5.15 - 7.63,,68019.0,,,117795.0,,,- 10.09%,,Equity,2020-07-14
0,First Asset Morningstar US Value Co,10.64,10.68 - 10.68,,10.68,7.7 - 14.82,,,,,1733.0,,,- 24.68%,,Equity,2020-07-14
0,BMO Growth,32.7,32.48 - 32.8,,32.48,25.31 - 34.38,,813.0,,,2760.0,,,3.8%,,Equity,2020-07-14
0,PowerShares Tactical Bond,19.98,19.97 - 20,,19.99,14.48 - 20.26,,,,,3470.0,,,4.82%,,,2020-07-14
0,Sprott Physical Silver,9.42,9.38 - 9.58,,9.48,6.26 - 9.58,,46783.0,,,51730.0,,,28.46%,,Commodity,2020-07-14
0,Horizons Active Global Fixed Income Common Class,7.35,7.35 - 7.38,,7.38,5.61 - 7.95,,1601.0,,,1462.0,,,- 6.49%,,,2020-07-14
0,TD S&P 500,24.47,24.38 - 24.38,,24.38,18.22 - 25.56,,378.0,,,11285.0,,,10.57%,,Equity,2020-07-14
0,Mackenzie China A Shares CSI 300,110.98,112.19 - 112.19,,112.19,80 - 112.19,,,,,637.0,,,30.99%,,Equity,2020-07-14
0,BMO US Put Write Hedged,15.05,14.9 - 14.9,,14.9,11.64 - 17.1,,600.0,,,2912.0,,,- 12.2%,,Equity,2020-07-14
0,Franklin Liberty Short Duration Bond,20.1,20.02 - 20.02,,20.02,18.63 - 20.15,,,,,874.0,,,0.45%,,,2020-07-14
0,Horizons Enhanced Income International Equity Comm,4.9,4.9 - 4.94,,4.9,3.25 - 6,,,,,5009.0,,,- 15.17%,,Equity,2020-07-14
0,Horizons Global Uranium,9.45,9.28 - 9.28,,9.28,5.8 - 10.1,,500.0,,,1925.0,,,- 7.01%,,Equity,2020-07-14
0,Vanguard Global Liquidity Factor,31.33,31.23 - 31.33,,31.3,23.68 - 35.85,,967.0,,,782.0,,,- 7.09%,,Equity,2020-07-14
0,First Asset Energy Giants CC Adviso,4.77,4.7 - 4.84,,4.7,3.59 - 7.89,,9700.0,,,5369.0,,,- 38.89%,,Equity,2020-07-14
0,First Trust Tactical Bond,15.91,15.94 - 15.96,,15.94,14.26 - 18.65,,300.0,,,1842.0,,,- 13.78%,,,2020-07-14
0,RBC Canadian Bank Yield,16.77,16.56 - 16.8,,16.65,12.69 - 21.16,,6136.0,,,15447.0,,,- 14.2%,,Equity,2020-07-14
0,iShares Edge MSCI Min Vol EAFE CAD Hdg,21.4,21.32 - 21.48,,21.32,17.93 - 25.13,,,,,2727.0,,,- 9.25%,,Equity,2020-07-14
0,PowerShares S&P 500 High Dividend Low Volatility,15.85,16.19 - 16.45,,16.19,13.57 - 21.2,,,,,1268.0,,,- 19.16%,,Equity,2020-07-14
0,BMO Mid Federal Bond,17.61,17.62 - 17.64,,17.63,16.27 - 17.67,,6102.0,,,27174.0,,,6.85%,,,2020-07-14
0,Fidelity U.S. High Dividend Index Units Series L,21.62,21.57 - 21.74,,21.57,16.5 - 27.1,,6264.0,,,9726.0,,,- 12.89%,,Equity,2020-07-14
0,iShares Core Short Term High Qualit,20.06,20.06 - 20.07,,20.06,18.91 - 20.07,,2800.0,,,5678.0,,,2.66%,,,2020-07-14
0,TD Active Global Enhanced Dividend,16.13,16.07 - 16.35,,16.13,12.26 - 16.75,,7668.0,,,15246.0,,,8.28%,,Equity,2020-07-14
0,PIMCO Global Short Maturity Canada,19.69,19.67 - 19.7,,19.7,17.66 - 20.19,,10861.0,,,6143.0,,,- 2.14%,,Other,2020-07-14
0,iShares Jantzi Social,22.25,22.22 - 22.52,,22.22,16.85 - 26.61,,951.0,,,3770.0,,,- 12.51%,,Equity,2020-07-14
0,BMO Monthly Income,15.35,15.39 - 15.4,,15.39,12.14 - 16.94,,1804.0,,,3026.0,,,- 5.06%,,Other,2020-07-14
0,First Asset MSCI CA Low Risk Common,10.59,10.54 - 10.56,,10.54,8.38 - 13.2,,300.0,,,4776.0,,,- 14.49%,,Equity,2020-07-14
0,Manulife Multifactor Developed International,25.08,25.25 - 25.26,,25.25,19.44 - 29,,,,,1064.0,,,- 5.36%,,Equity,2020-07-14
0,Purpose Enhanced Premium Yield,18.87,19.06 - 19.14,,19.14,16.51 - 20.44,,,,,3293.0,,,- 5.03%,,Equity,2020-07-14
0,iShares Global Infrastructure Common Class,23.22,23.3 - 23.47,,23.32,17.49 - 30.4,,1276.0,,,3138.0,,,- 13.62%,,Equity,2020-07-14
0,Evolve Global Materials & Mining Enhanced Yield Un,20.54,20.74 - 20.77,,20.74,13.2 - 21.65,,2000.0,,,3539.0,,,1.17%,,Equity,2020-07-14
0,BMO Short Term US IG Corp Bond Hdg,14.91,14.91 - 14.91,,14.91,13.06 - 14.96,,1400.0,,,2705.0,,,1.77%,,,2020-07-14
0,Vanguard FTSE Developed ex North America High Divi,21.65,21.75 - 21.75,,21.75,17.5 - 26.13,,2334.0,,,1508.0,,,- 11.48%,,Equity,2020-07-14
0,BMO MSCI USA Value,19.85,19.76 - 19.76,,19.76,16.23 - 24.74,,167.0,,,1188.0,,,- 9.27%,,Equity,2020-07-14
0,Horizons Morningstar Hedge Fund Common Class,14.68,14.82 - 15.02,,14.82,8.8 - 15.02,,,,,3371.0,,,5.42%,,Other,2020-07-14
0,Horizons Active EM Div,11.47,11.48 - 11.48,,11.48,9.56 - 13.45,,,,,587.0,,,- 11.83%,,Equity,2020-07-14
0,Horizons S&P 500 CAD Hedged,77.0,75.7 - 77.02,,75.7,53.3 - 82.06,,2878.0,,,2655.0,,,7.18%,,Equity,2020-07-14
0,Horizons Actv Floating Rate Sen E,9.07,9.18 - 9.18,,9.18,7.7 - 9.66,,400.0,,,2370.0,,,- 4.47%,,,2020-07-14
0,iShares ESG Canadian Aggregate Bond,21.51,21.48 - 21.48,,21.48,19.24 - 21.85,,,,,3367.0,,,5.5%,,,2020-07-14
0,PowerShares FTSE RAFI Canadian Fundamental,22.53,21.79 - 22.16,,22.16,16.85 - 28.72,,6150.0,,,7223.0,,,- 18.69%,,Equity,2020-07-14
0,Franklin FTSE Japan,21.7,21.5 - 21.75,,21.72,17.72 - 22.86,,,,,4597.0,,,5.29%,,Equity,2020-07-14
0,Horizons SP TSX Capped Energy,8.42,8.79 - 8.79,,8.79,4.59 - 16.74,,220.0,,,6108.0,,,- 43.87%,,Equity,2020-07-14
0,BMO Low Volatility US Equity USD,28.4,28.34 - 28.34,,28.4,21.59 - 32.22,,2915.0,,,2130.0,,,- 3.04%,,Equity,2020-07-14
0,Horizons US 7-10 Year Treasury Bond,66.99,67.28 - 67.59,,67.59,56.92 - 70.84,,3085.0,,,2966.0,,,18.7%,,,2020-07-14
0,Mackenzie Maximum Diversification US,29.88,29.8 - 30.34,,29.8,22.1 - 30.95,,1564.0,,,2877.0,,,10.05%,,Equity,2020-07-14
0,BMO Junior Gas,24.89,23.83 - 23.83,,23.83,13.4 - 38.7,,200.0,,,1121.0,,,- 37.93%,,Equity,2020-07-14
0,First Asset MSCI Canada Quality,22.89,23.11 - 23.15,,23.11,17.67 - 28.37,,2400.0,,,2448.0,,,- 12.38%,,Equity,2020-07-14
0,BMO Mid-Term US Treasury Bond,57.91,58.25 - 58.3,,58.25,51.25 - 61.66,,350.0,,,2417.0,,,14.07%,,,2020-07-14
0,iShares ESG MSCI EAFE Index,19.7,19.82 - 19.97,,19.94,15.42 - 21.72,,,,,3507.0,,,0.2%,,Equity,2020-07-14
0,Franklin FTSE Canada All Cap,20.3,20.47 - 20.51,,20.48,14.63 - 23.32,,,,,1630.0,,,- 5.32%,,Equity,2020-07-14
0,WisdomTree Europe Hedged Equity,23.59,23.8 - 23.81,,23.8,16.78 - 27.88,,,,,1095.0,,,- 8.46%,,Equity,2020-07-14
0,iShares US Fundamental C,37.25,37.36 - 37.61,,37.36,28.29 - 42.79,,4066.0,,,3075.0,,,- 2.03%,,Equity,2020-07-14
0,Horizons Equal Weight Canada REIT,19.66,19.23 - 19.31,,19.23,14.41 - 26.33,,900.0,,,3853.0,,,- 13.64%,,Equity,2020-07-14
0,Dynamic iShares Active Canadian Dividend,23.35,23.51 - 23.66,,23.51,17.91 - 25.86,,7092.0,,,3375.0,,,- 1.33%,,Equity,2020-07-14
0,BMO Junior Oil,17.0,17.45 - 17.59,,17.48,10.12 - 42.7,,847.0,,,4520.0,,,- 57.6%,,Equity,2020-07-14
0,First Asset Global Financial Sector,14.49,14.42 - 14.42,,14.42,10.76 - 20.71,,,,,679.0,,,- 24.78%,,Equity,2020-07-14
0,BMO US High Dividend CC USD,18.08,18.16 - 18.16,,18.16,13.9 - 22.98,,1000.0,,,3104.0,,,- 16.51%,,Equity,2020-07-14
0,Horizons Canadian High Dividend,26.85,27.26 - 27.33,,27.26,20.75 - 34.26,,400.0,,,480.0,,,- 13.76%,,Equity,2020-07-14
0,First Asset Morningstar US Dividend Target 50 (CAD,13.24,13.15 - 13.15,,13.15,9.75 - 16.15,,,,,2324.0,,,- 10.18%,,Equity,2020-07-14
0,iShares ESG MSCI Canada Index,19.09,18.94 - 19.12,,18.94,13.75 - 21.97,,2600.0,,,3815.0,,,- 5.16%,,Equity,2020-07-14
0,WisdomTree U.S. Quality Dividend Growth,27.32,27.3 - 27.46,,27.3,20.6 - 29.74,,474.0,,,4817.0,,,3.39%,,Equity,2020-07-14
0,Horizons Inovestor Canadian Equity,9.58,9.56 - 9.65,,9.56,6.85 - 11.46,,12900.0,,,5468.0,,,- 7.57%,,Equity,2020-07-14
0,RBC 1 5 Year Laddered Canadian Bond,19.82,19.83 - 19.83,,19.83,16.99 - 19.83,,2500.0,,,63646.0,,,2.43%,,,2020-07-14
0,BMO Ultra Short-Term US Bond,49.34,49.36 - 49.36,,49.36,48.6 - 49.93,,7900.0,,,1774.0,,,- 1.08%,,,2020-07-14
0,Horizons Intl Developed Markets Equity,33.39,33.56 - 33.68,,33.56,20.3 - 36.17,,1792.0,,,19260.0,,,1.23%,,Equity,2020-07-14
0,iShares India,34.1,33.16 - 33.48,,33.48,24.5 - 39.53,,1611.0,,,5314.0,,,- 12.79%,,Equity,2020-07-14
0,Mackenzie Canadian All Corporate Bond,106.32,106.81 - 106.81,,106.81,96.54 - 106.81,,,,,8000.0,,,3.81%,,,2020-07-14
0,First Asset MSCI US Low Risk CAD,20.88,21.11 - 21.26,,21.25,16.49 - 24.4,,,,,1749.0,,,- 2.9%,,Equity,2020-07-14
0,PowerShares FTSE RAFI US Fundamental (CAD Hedged),35.24,34.64 - 34.65,,34.64,25.7 - 43.26,,408.0,,,881.0,,,- 13.2%,,Equity,2020-07-14
0,Mackenzie International Equity,91.11,92.19 - 92.53,,92.31,72.31 - 100.54,,6617.0,,,787.0,,,- 1.04%,,Equity,2020-07-14
0,RBC Vision Women's Leadership MSCI Canada,19.76,19.7 - 19.83,,19.7,14.46 - 22.97,,,,,2266.0,,,- 8.02%,,Equity,2020-07-14
0,BMO Short Federal Bond,14.64,14.65 - 14.65,,14.65,14.18 - 14.68,,152.0,,,16003.0,,,2.52%,,,2020-07-14
0,Desjardins Alt Long/Short Eq Market Neutral,21.18,21.17 - 21.18,,21.17,20.54 - 21.27,,5900.0,,,9544.0,,,3.27%,,Other,2020-07-14
0,iShares JP Morgan USD Emerging Markets Bond (CAD H,19.86,19.87 - 19.93,,19.89,15.24 - 21.57,,3645.0,,,2474.0,,,- 4.6%,,,2020-07-14
0,iShares Edge MSCI Min Vol Emerging Markets Units,26.76,26.48 - 26.8,,26.58,21.1 - 28.84,,7507.0,,,3325.0,,,- 3.63%,,Equity,2020-07-14
0,Evolve Global Healthcare Enhanced Yield Hedged,21.18,21.18 - 21.37,,21.18,16 - 22.26,,5100.0,,,8977.0,,,12.59%,,Equity,2020-07-14
0,BMO Real Return Bond,18.71,18.75 - 18.8,,18.75,15.75 - 19.25,,1368.0,,,4866.0,,,5.32%,,,2020-07-14
0,Sprott Physical Gold,19.71,19.68 - 19.8,,19.72,14.78 - 19.9,,97041.0,1930000000.0,,78759.0,,0.12,33.58%,196439988.0,Commodity,2020-07-14
0,Horizons Canadian High Dividend,26.85,27.26 - 27.33,,27.26,20.75 - 34.26,,400.0,,,480.0,,,- 13.76%,,Equity,2020-07-14
0,First Asset 1 5 Year Laddered Gov,10.62,10.6 - 10.6,,10.6,10.1 - 10.65,,,,,10823.0,,,3.31%,,,2020-07-14
0,Mackenzie Canadian Aggregate Bond,109.05,109.12 - 109.35,,109.12,99.52 - 110.62,,,,,1127.0,,,5.45%,,,2020-07-14
0,Hamilton Capital U.S. Mid-Cap Financials,11.97,12.07 - 12.12,,12.07,8.52 - 17.44,,,,,4170.0,,,- 24.44%,,Equity,2020-07-14
0,iShares S&P/TSX Completion,23.77,23.41 - 23.88,,23.44,15.91 - 28.2,,1174.0,,,5338.0,,,- 6.68%,,Equity,2020-07-14
0,Mackenzie Canadian Equity,94.5,95.08 - 95.21,,95.08,67.52 - 108.2,,,,,2118.0,,,- 4.89%,,Equity,2020-07-14
0,iShares US High Dividend Equity,22.81,22.8 - 23.23,,22.8,18.24 - 26.77,,24950.0,,,11425.0,,,- 9.36%,,Equity,2020-07-14
0,Purpose Duration Hedged Real Estate,17.94,18.03 - 18.04,,18.04,15.21 - 23.45,,,,,700.0,,,- 15.07%,,Equity,2020-07-14
0,Invesco 1-5 Year Laddered All Government Bond,20.34,20.38 - 20.38,,20.38,19.74 - 20.38,,354.0,,,507.0,,,1.44%,,,2020-07-14
0,RBC Target 2023 Corporate Bond,19.91,19.86 - 19.91,,19.87,17.22 - 20,,1200.0,,,2126.0,,,2%,,Equity,2020-07-14
0,AGFiQ Enhanced Core International Equity,26.99,27.41 - 27.41,,27.41,21.8 - 29.75,,,,,1369.0,,,- 0.54%,,Equity,2020-07-14
0,Dynamic iShares Active Investment Grade Floating R,20.07,20.02 - 20.02,,20.02,15.82 - 20.07,,,,,2095.0,,,0.25%,,,2020-07-14
0,Mackenzie Global Leadership Impact,34.65,35.31 - 35.31,,35.31,27.72 - 36.94,,,,,3190.0,,,3.73%,,Equity,2020-07-14
0,First Asset Morningstar Canada Dividend Target 30,9.09,9.19 - 9.19,,9.19,6.63 - 11.02,,892.0,,,4130.0,,,- 8.56%,,Equity,2020-07-14
0,BMO Short-Term US Treasury Bond USD,67.35,67.97 - 67.97,,67.97,53.73 - 73.38,,7085.0,,,12154.0,,,27.43%,,,2020-07-14
0,Fidelity U.S. High Quality Index,32.69,32.89 - 33.2,,32.89,24.32 - 33.2,,2941.0,,,1957.0,,,14.92%,,Equity,2020-07-14
0,First Asset US Trendleaders,25.82,24.61 - 25,,24.61,18.93 - 25.97,,1300.0,,,3563.0,,,6.56%,,Equity,2020-07-14
0,RBC Quant EAFE Dividend Leaders USD,15.69,15.74 - 15.77,,15.77,11.82 - 18.2,,,,,590.0,,,- 9.28%,,Equity,2020-07-14
0,BMO Mid-Term US Treasury Bond,57.91,58.25 - 58.3,,58.25,51.25 - 61.66,,350.0,,,2417.0,,,14.07%,,,2020-07-14
0,Hamilton Capital U.S. Mid-Cap Financials,11.97,12.07 - 12.12,,12.07,8.52 - 17.44,,,,,4170.0,,,- 24.44%,,Equity,2020-07-14
0,TD International Equity,17.25,17.34 - 17.5,,17.34,13.7 - 18.93,,4383.0,,,2757.0,,,- 0.17%,,Equity,2020-07-14
0,NBI Canadian Family Business,19.51,19.57 - 19.68,,19.57,13.27 - 22.02,,,,,827.0,,,- 6.03%,,Equity,2020-07-14
0,iShares Core MSCI US Quality Dividend Index CADHed,20.47,20.46 - 20.57,,20.49,15.19 - 23.95,,3221.0,,,8146.0,,,- 8.41%,,Equity,2020-07-14
0,RBC Quant Canadian Dividend Leaders,18.11,17.9 - 18.15,,17.9,13.63 - 22.35,,4371.0,,,1724.0,,,- 11.98%,,Equity,2020-07-14
0,RBC Quant EAFE Dividend Leaders,21.25,21.3 - 21.6,,21.3,16.99 - 24,,11521.0,,,4449.0,,,- 4.97%,,Equity,2020-07-14
0,First Trust AlphaDEX US Financial,24.72,24.23 - 24.23,,24.23,18.6 - 32.57,,100.0,,,2094.0,,,- 19.34%,,Equity,2020-07-14
0,First Trust AlphaDEX EU Div Com,19.0,18.82 - 18.82,,18.82,14.17 - 23.72,,,,,865.0,,,- 15.98%,,Equity,2020-07-14
0,Evolve E-Gaming Index Unit (Hedged),31.0,30.05 - 30.76,,30.53,19.55 - 31.86,,5363.0,,,4307.0,,,46.91%,,Equity,2020-07-14
0,Horizons Industry 4.0,37.0,35.75 - 35.75,,35.75,21.94 - 37,,938.0,,,766.0,,,19.29%,,Equity,2020-07-14
0,BMO Equal Weight US Health Care,37.09,37.3 - 37.9,,37.3,27.42 - 37.9,,,,,1478.0,,,22.73%,,Equity,2020-07-14
0,Franklin LibertyQT Emerging Markets,17.2,17.16 - 17.16,,17.16,13.61 - 19.52,,400.0,,,2132.0,,,- 7.14%,,Equity,2020-07-14
0,BMO US Preferred Share,24.36,24.3 - 24.31,,24.3,17.18 - 26.43,,338.0,,,3376.0,,,- 2.72%,,Equity,2020-07-14
0,RBC U.S. Banks Yield CAD Hedged,12.62,12.9 - 12.9,,12.9,10.3 - 20.32,,220.0,,,1002.0,,,- 28.53%,,Equity,2020-07-14
0,First Asset MSCI US Low Risk Com,16.49,16.38 - 16.38,,16.38,12.16 - 19.52,,200.0,,,2466.0,,,- 7.82%,,Equity,2020-07-14
0,PowerShares Global Shareholder,23.7,22.7 - 22.7,,22.7,19.77 - 26.92,,,,,494.0,,,- 9.31%,,Equity,2020-07-14
0,PowerShares FTSE RAFI Global Fundam,20.98,20.8 - 21.16,,21.16,17.2 - 24.76,,1024.0,,,1522.0,,,- 10.42%,,Equity,2020-07-14
0,TD S&P/TSX Capped Composite,17.59,17.56 - 17.56,,17.56,13.42 - 20.1,,300.0,,,1250.0,,,- 4.62%,,Equity,2020-07-14
0,RBC Strategic Global Dividend Leade,23.63,23.79 - 23.79,,23.79,18.14 - 26.61,,3900.0,,,1172.0,,,- 3.33%,,Equity,2020-07-14
0,Mackenzie Portfolio Completion,18.04,18 - 18,,18.0,15.41 - 20.44,,,,,706.0,,,- 8.12%,,Other,2020-07-14
0,Horizons Blockchain Technology & Hardware,28.85,28.47 - 28.62,,28.47,17.44 - 28.85,,,,,551.0,,,26.75%,,Equity,2020-07-14
